Time Box WAE YPH GZS RDG DRE CHI DIA GRN CAL ROT PB BB DL DR DC
5.000000e+00 7 1.958002e+02 2.302546e+02 6.137740e+02 3.519121e+00 0.000000e+00 0.000000e+00 4.541948e+00 3.686512e+00 4.191190e+04 4.070064e+03 1.488362e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+00 8 1.958002e+02 2.302546e+02 6.137740e+02 3.519121e+00 0.000000e+00 0.000000e+00 4.541948e+00 3.686512e+00 4.191190e+04 4.070064e+03 1.488362e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+00 9 1.958002e+02 2.302546e+02 6.137740e+02 3.519121e+00 0.000000e+00 0.000000e+00 4.541948e+00 3.686512e+00 4.191190e+04 4.070064e+03 1.488362e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+00 10 1.958002e+02 2.302546e+02 6.137740e+02 3.519121e+00 0.000000e+00 0.000000e+00 4.541948e+00 3.686512e+00 4.191190e+04 4.070064e+03 1.488362e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+01 1 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 2 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 3 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 4 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 5 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 6 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 7 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 8 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 9 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.000000e+01 10 1.976025e+02 2.325012e+02 6.230304e+02 3.609435e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.192872e+04 4.074388e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+01 1 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 2 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 3 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 4 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 5 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 6 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 7 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 8 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 9 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
1.500000e+01 10 1.994448e+02 2.347916e+02 6.331479e+02 3.703508e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.188319e+04 4.071879e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+01 1 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 2 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 3 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 4 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 5 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 6 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 7 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 8 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 9 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.000000e+01 10 2.013278e+02 2.371276e+02 6.442516e+02 3.802035e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.183431e+04 4.069028e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+01 1 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 2 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 3 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 4 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 5 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 6 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 7 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 8 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 9 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
2.500000e+01 10 2.032471e+02 2.395055e+02 6.565169e+02 3.904996e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.178333e+04 4.065975e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e+01 1 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 2 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 3 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 4 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 5 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 6 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 7 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 8 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 9 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.000000e+01 10 2.051975e+02 2.419206e+02 6.701236e+02 4.012297e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.172998e+04 4.062697e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e+01 1 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 2 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 3 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 4 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 5 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 6 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 7 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 8 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 9 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
3.500000e+01 10 2.071927e+02 2.443871e+02 6.852194e+02 4.124776e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.167392e+04 4.059159e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e+01 1 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 2 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 3 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 4 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 5 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 6 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 7 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 8 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 9 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.000000e+01 10 2.092389e+02 2.469055e+02 7.020219e+02 4.242626e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.161478e+04 4.055326e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e+01 1 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 2 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 3 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 4 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 5 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 6 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 7 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 8 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 9 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
4.500000e+01 10 2.113398e+02 2.494772e+02 7.207820e+02 4.366083e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.155211e+04 4.051151e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+01 1 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 2 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 3 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 4 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 5 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 6 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 7 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 8 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 9 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.000000e+01 10 2.134900e+02 2.521064e+02 7.418023e+02 4.495542e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.148538e+04 4.046586e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.500000e+01 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.500000e+01 1 2.156907e+02 2.547949e+02 7.654377e+02 4.631291e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.141400e+04 4.041571e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.500000e+01 2 2.156907e+02 2.547949e+02 7.654377e+02 4.631291e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.141400e+04 4.041571e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
5.500000e+01 3 2.156907e+02 2.547949e+02 7.654377e+02 4.631291e+00 0.000000e+00 0.000000e+00 8.550000e-01 8.550000e-01 4.141400e+04 4.041571e+03 8.550000e-01 0.000000e+00 0.000000e+00 0.000000e+00 8.122774e-09
